age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week
64,Private,11th,7,Married_civ_spouse,Transport_moving,Husband,White,Male,40
34,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
34,Local_gov,HS_grad,9,Never_married,Prof_specialty,Unmarried,Black,Female,35
67,Local_gov,Masters,14,Never_married,Exec_managerial,Other_relative,White,Female,72
37,Local_gov,HS_grad,9,Never_married,Other_service,Not_in_family,White,Male,40
34,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
50,Self_emp_not_inc,Doctorate,16,Divorced,Sales,Not_in_family,White,Male,64
60,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,45
46,Local_gov,Bachelors,13,Divorced,Prof_specialty,Unmarried,White,Female,43
44,Private,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,40
43,Private,HS_grad,9,Married_civ_spouse,Sales,Other_relative,White,Female,44
48,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
36,Private,HS_grad,9,Never_married,Adm_clerical,Other_relative,White,Female,40
48,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,43
37,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
51,Private,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,40
52,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,45
27,Private,5th_6th,3,Never_married,Sales,Own_child,Asian_Pac_Islander,Female,20
43,Local_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
23,Private,HS_grad,9,Never_married,Other_service,Own_child,Black,Male,25
66,Private,Assoc_acdm,12,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
37,Self_emp_not_inc,10th,6,Married_civ_spouse,Other_service,Wife,White,Female,40
35,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,40
42,Local_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
49,Private,10th,6,Never_married,Other_service,Unmarried,White,Female,38
51,Local_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,40
71,Federal_gov,HS_grad,9,Widowed,Exec_managerial,Not_in_family,White,Male,9
50,Local_gov,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,40
63,Private,HS_grad,9,Widowed,Adm_clerical,Unmarried,White,Female,40
41,State_gov,Masters,14,Never_married,Prof_specialty,Own_child,White,Female,35
24,State_gov,Some_college,10,Never_married,Machine_op_inspct,Own_child,White,Female,40
41,Local_gov,Some_college,10,Divorced,Other_service,Unmarried,White,Female,45
33,Local_gov,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
42,Local_gov,Some_college,10,Married_civ_spouse,Craft_repair,Husband,Black,Male,40
23,Private,Bachelors,13,Never_married,Sales,Own_child,Asian_Pac_Islander,Male,40
49,Private,Assoc_voc,11,Divorced,Prof_specialty,Not_in_family,White,Female,38
28,Self_emp_not_inc,12th,8,Married_civ_spouse,Craft_repair,Not_in_family,White,Male,40
31,Private,5th_6th,3,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,56
28,Private,Bachelors,13,Never_married,Adm_clerical,Own_child,Black,Male,35
37,Private,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,25
19,Private,Some_college,10,Never_married,Exec_managerial,Own_child,White,Male,40
51,Local_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,26
25,Private,Assoc_voc,11,Married_civ_spouse,Sales,Husband,White,Male,41
49,Self_emp_inc,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
47,Private,HS_grad,9,Divorced,Sales,Unmarried,White,Female,45
48,Local_gov,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,40
41,Local_gov,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,40
32,Private,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,40
46,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,40
17,Private,10th,6,Never_married,Sales,Own_child,White,Female,20
34,Private,11th,7,Divorced,Handlers_cleaners,Not_in_family,White,Male,43
44,Private,HS_grad,9,Never_married,Adm_clerical,Other_relative,White,Female,30
23,Private,Assoc_acdm,12,Never_married,Other_service,Own_child,White,Female,20
35,Private,Some_college,10,Never_married,Prof_specialty,Unmarried,Asian_Pac_Islander,Male,20
30,Private,Bachelors,13,Never_married,Transport_moving,Not_in_family,White,Male,40
34,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,45
34,Federal_gov,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
39,Private,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
28,Private,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
53,Local_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,70
34,Private,11th,7,Never_married,Transport_moving,Unmarried,White,Male,40
21,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,40
53,Private,7th_8th,4,Married_civ_spouse,Farming_fishing,Husband,White,Male,45
54,Self_emp_not_inc,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Male,50
32,Private,Some_college,10,Divorced,Sales,Unmarried,White,Female,40
39,State_gov,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,35
39,Private,Some_college,10,Divorced,Machine_op_inspct,Unmarried,White,Female,40
29,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
29,Private,HS_grad,9,Divorced,Prof_specialty,Not_in_family,White,Female,40
43,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,42
39,Private,Masters,14,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
45,Private,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Female,40
36,Private,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
43,Local_gov,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,20
31,Private,HS_grad,9,Never_married,Sales,Unmarried,Black,Female,58
39,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,60
32,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,32
45,Local_gov,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,Black,Male,40
19,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,50
43,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,48
32,Private,Assoc_voc,11,Married_civ_spouse,Transport_moving,Husband,White,Male,40
43,Self_emp_not_inc,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,60
34,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,27
66,Self_emp_inc,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
37,Private,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,40
46,Self_emp_inc,Assoc_acdm,12,Married_civ_spouse,Exec_managerial,Wife,White,Female,40
23,Private,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Female,40
41,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,40
55,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,40
35,Self_emp_not_inc,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
37,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,55
43,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,42
30,Self_emp_not_inc,Assoc_voc,11,Never_married,Craft_repair,Own_child,White,Male,60
36,Local_gov,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,60
54,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,40
36,Federal_gov,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,50
78,Self_emp_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
77,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
28,Private,HS_grad,9,Married_spouse_absent,Other_service,Not_in_family,Asian_Pac_Islander,Female,40
39,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,72
37,Private,Bachelors,13,Separated,Tech_support,Not_in_family,Asian_Pac_Islander,Male,40
34,Private,Assoc_voc,11,Married_civ_spouse,Prof_specialty,Husband,White,Male,45
22,Local_gov,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Female,35
54,Private,Bachelors,13,Never_married,Other_service,Not_in_family,White,Female,50
21,Private,Some_college,10,Never_married,Sales,Own_child,White,Female,20
36,Private,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,40
62,Self_emp_not_inc,HS_grad,9,Widowed,Adm_clerical,Other_relative,White,Female,30
40,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,40
47,Self_emp_not_inc,Some_college,10,Divorced,Prof_specialty,Unmarried,Black,Female,40
38,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,70
28,Private,5th_6th,3,Never_married,Craft_repair,Not_in_family,White,Male,40
46,Private,Bachelors,13,Divorced,Prof_specialty,Unmarried,White,Female,40
22,Private,Some_college,10,Married_civ_spouse,Other_service,Husband,White,Male,35
37,Private,HS_grad,9,Divorced,Sales,Unmarried,White,Female,25
69,Private,10th,6,Separated,Machine_op_inspct,Not_in_family,White,Female,28
43,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
53,Private,Bachelors,13,Never_married,Other_service,Not_in_family,Asian_Pac_Islander,Female,21
20,Private,HS_grad,9,Never_married,Sales,Own_child,Black,Female,35
22,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,50
48,Private,9th,5,Married_civ_spouse,Craft_repair,Husband,White,Male,44
40,Federal_gov,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
39,Private,Some_college,10,Divorced,Other_service,Not_in_family,White,Female,55
57,Private,HS_grad,9,Married_civ_spouse,Tech_support,Husband,Black,Male,40
23,Private,10th,6,Never_married,Other_service,Unmarried,White,Male,60
25,Local_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,38
22,Private,HS_grad,9,Never_married,Prof_specialty,Own_child,Black,Male,40
23,Private,12th,8,Never_married,Priv_house_serv,Own_child,White,Male,30
41,Local_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,45
25,Private,Some_college,10,Never_married,Machine_op_inspct,Not_in_family,White,Female,25
58,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,40
33,Private,HS_grad,9,Divorced,Sales,Not_in_family,Asian_Pac_Islander,Male,45
28,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,48
19,Private,11th,7,Never_married,Machine_op_inspct,Not_in_family,White,Female,25
44,Private,Some_college,10,Divorced,Adm_clerical,Other_relative,White,Female,40
68,Private,Preschool,1,Never_married,Machine_op_inspct,Not_in_family,White,Male,10
33,State_gov,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
24,Private,HS_grad,9,Divorced,Exec_managerial,Not_in_family,White,Female,40
44,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,50
38,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
31,Private,HS_grad,9,Separated,Craft_repair,Unmarried,White,Female,40
29,Private,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,40
65,Private,9th,5,Widowed,Sales,Not_in_family,White,Female,40
55,Private,HS_grad,9,Widowed,Adm_clerical,Other_relative,White,Female,40
49,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
27,Private,HS_grad,9,Never_married,Machine_op_inspct,Own_child,Black,Female,40
41,Private,HS_grad,9,Divorced,Sales,Not_in_family,White,Male,30
33,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,50
22,Self_emp_not_inc,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,40
41,Private,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
66,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,Black,Male,4
38,Private,Some_college,10,Divorced,Sales,Not_in_family,White,Male,60
43,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,42
40,Local_gov,Some_college,10,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,40
32,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,40
30,Private,HS_grad,9,Never_married,Sales,Unmarried,White,Female,35
35,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
41,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
33,Local_gov,Bachelors,13,Never_married,Prof_specialty,Not_in_family,Amer_Indian_Eskimo,Male,60
36,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,55
33,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,60
53,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,60
27,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,45
22,Private,Bachelors,13,Never_married,Handlers_cleaners,Own_child,White,Female,15
26,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,Black,Male,36
64,Private,HS_grad,9,Married_civ_spouse,Sales,Wife,White,Female,21
48,Private,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,45
23,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,40
35,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
46,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,40
65,Self_emp_not_inc,Some_college,10,Widowed,Exec_managerial,Unmarried,White,Female,45
53,Private,HS_grad,9,Widowed,Machine_op_inspct,Not_in_family,White,Male,40
18,Private,5th_6th,3,Never_married,Other_service,Other_relative,White,Male,54
34,Self_emp_not_inc,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,55
28,Private,HS_grad,9,Never_married,Machine_op_inspct,Unmarried,White,Female,40
37,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,60
59,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
32,Private,Masters,14,Never_married,Exec_managerial,Not_in_family,White,Female,60
31,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,35
25,Local_gov,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,40
81,Private,1st_4th,2,Married_civ_spouse,Prof_specialty,Husband,White,Male,15
47,Private,HS_grad,9,Separated,Other_service,Other_relative,Black,Female,35
39,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
37,Private,Some_college,10,Married_civ_spouse,Other_service,Husband,Black,Male,30
44,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,45
37,Private,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,45
41,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,50
55,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
60,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,40
23,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,25
19,Private,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Female,60
45,Private,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,44
36,Private,HS_grad,9,Separated,Other_service,Unmarried,Black,Female,30
46,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
48,Private,11th,7,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
39,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,50
29,Private,Bachelors,13,Married_civ_spouse,Transport_moving,Husband,White,Male,20
39,Private,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,40
26,Private,HS_grad,9,Never_married,Exec_managerial,Own_child,Other,Female,40
37,Private,Assoc_acdm,12,Divorced,Prof_specialty,Unmarried,White,Male,25
49,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,40
27,Private,Bachelors,13,Never_married,Sales,Own_child,White,Male,40
28,Private,10th,6,Never_married,Handlers_cleaners,Other_relative,White,Male,40
35,Private,Some_college,10,Divorced,Sales,Unmarried,White,Female,30
17,Private,10th,6,Never_married,Other_service,Own_child,White,Male,40
18,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,Amer_Indian_Eskimo,Male,40
33,Private,Some_college,10,Never_married,Adm_clerical,Unmarried,Other,Female,38
33,Private,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,Asian_Pac_Islander,Male,60
51,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,35
49,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,Asian_Pac_Islander,Female,40
49,Self_emp_inc,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Male,50
41,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,35
64,Private,1st_4th,2,Divorced,Priv_house_serv,Not_in_family,White,Female,12
40,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
49,Federal_gov,HS_grad,9,Widowed,Adm_clerical,Not_in_family,White,Female,40
23,Private,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Female,40
34,Private,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,40
38,Private,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,40
47,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,86
30,Private,HS_grad,9,Never_married,Adm_clerical,Other_relative,White,Female,40
36,Private,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
23,Local_gov,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,40
47,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,80
61,Private,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,40
47,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,40
56,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
20,Private,12th,8,Never_married,Sales,Not_in_family,White,Female,55
33,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,46
36,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,50
34,Local_gov,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,40
56,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,50
32,Private,Assoc_voc,11,Never_married,Exec_managerial,Not_in_family,White,Female,23
26,Private,Assoc_acdm,12,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
49,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,40
71,Private,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,White,Male,40
19,Private,Some_college,10,Never_married,Other_service,Own_child,White,Female,15
20,Private,Some_college,10,Never_married,Tech_support,Not_in_family,White,Female,40
42,Private,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,35
51,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Wife,White,Female,20
38,Private,Some_college,10,Married_spouse_absent,Prof_specialty,Own_child,Black,Female,40
38,Private,10th,6,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
35,Self_emp_not_inc,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Male,25
24,Local_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,Black,Female,40
40,Private,HS_grad,9,Divorced,Adm_clerical,Unmarried,Black,Male,40
21,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,35
49,Private,HS_grad,9,Divorced,Transport_moving,Not_in_family,White,Male,40
54,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,55
52,Private,Bachelors,13,Married_spouse_absent,Exec_managerial,Not_in_family,White,Female,42
27,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,60
20,Private,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Male,40
31,Private,Some_college,10,Divorced,Machine_op_inspct,Not_in_family,White,Male,40
25,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,40
19,Federal_gov,Some_college,10,Never_married,Handlers_cleaners,Own_child,White,Male,20
33,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,50
23,Private,Bachelors,13,Never_married,Other_service,Not_in_family,White,Male,40
34,Private,Masters,14,Divorced,Prof_specialty,Unmarried,White,Female,40
42,Private,Bachelors,13,Divorced,Prof_specialty,Unmarried,White,Male,50
37,Local_gov,Masters,14,Divorced,Exec_managerial,Not_in_family,White,Female,40
25,Private,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Female,40
40,Private,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,40
33,Self_emp_not_inc,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,40
31,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,40
32,Self_emp_inc,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,45
54,Self_emp_inc,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,70
32,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,44
29,Local_gov,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Black,Male,40
26,Local_gov,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
39,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,60
57,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
54,Private,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,40
57,Private,10th,6,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
23,Federal_gov,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,40
27,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,45
42,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,55
31,Private,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,40
49,Local_gov,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Female,60
50,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
46,Local_gov,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,30
37,Private,HS_grad,9,Divorced,Sales,Not_in_family,White,Male,60
26,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
27,Private,Bachelors,13,Divorced,Adm_clerical,Not_in_family,White,Female,35
24,Private,Some_college,10,Never_married,Exec_managerial,Own_child,White,Male,25
24,Self_emp_inc,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,40
29,Private,HS_grad,9,Divorced,Sales,Not_in_family,White,Female,34
47,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
33,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,50
26,Private,Assoc_acdm,12,Divorced,Prof_specialty,Unmarried,White,Female,45
20,Private,Some_college,10,Never_married,Craft_repair,Own_child,White,Male,40
25,Private,Assoc_voc,11,Married_civ_spouse,Prof_specialty,Wife,White,Female,40
57,State_gov,Bachelors,13,Divorced,Adm_clerical,Unmarried,White,Male,37
36,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,50
25,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
46,Private,Bachelors,13,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
39,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,24
29,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,40
18,Private,11th,7,Never_married,Exec_managerial,Own_child,White,Female,20
46,Private,Assoc_voc,11,Married_civ_spouse,Tech_support,Husband,White,Male,40
61,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,50
41,Private,HS_grad,9,Widowed,Sales,Not_in_family,White,Female,40
50,Private,Some_college,10,Divorced,Machine_op_inspct,Not_in_family,Black,Female,40
36,Local_gov,Bachelors,13,Never_married,Protective_serv,Not_in_family,White,Male,60
38,Private,Some_college,10,Never_married,Adm_clerical,Unmarried,Black,Female,40
75,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,35
26,Private,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Wife,White,Female,40
44,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
25,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,40
31,Private,Some_college,10,Never_married,Sales,Own_child,White,Female,40
49,Private,12th,8,Never_married,Transport_moving,Not_in_family,Asian_Pac_Islander,Male,35
34,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,48
31,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
47,Self_emp_not_inc,Some_college,10,Divorced,Craft_repair,Not_in_family,White,Male,40
38,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
18,Private,HS_grad,9,Never_married,Craft_repair,Own_child,White,Female,20
47,Private,9th,5,Divorced,Other_service,Not_in_family,White,Female,30
42,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,40
29,Private,Bachelors,13,Never_married,Sales,Own_child,White,Male,40
38,Local_gov,Some_college,10,Divorced,Protective_serv,Not_in_family,White,Male,75
22,Private,Some_college,10,Never_married,Sales,Own_child,Black,Female,20
32,Private,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,40
20,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,48
41,Private,Prof_school,15,Married_civ_spouse,Sales,Husband,White,Male,50
46,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Black,Male,46
44,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,38
35,Private,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,40
60,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
36,Local_gov,9th,5,Married_civ_spouse,Craft_repair,Husband,White,Male,25
30,Private,Some_college,10,Never_married,Craft_repair,Unmarried,White,Male,40
40,State_gov,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
21,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,20
25,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,40
56,State_gov,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Male,40
26,Private,7th_8th,4,Never_married,Handlers_cleaners,Unmarried,White,Male,40
66,Self_emp_inc,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,40
48,Private,7th_8th,4,Married_civ_spouse,Craft_repair,Husband,White,Male,32
35,Private,Some_college,10,Never_married,Sales,Unmarried,White,Male,50
41,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,45
19,Private,Some_college,10,Never_married,Sales,Own_child,White,Female,20
55,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,40
42,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,60
